strain,protein,orf,pav,cnv,n_obs_strain,n_obs_other,frac_obs_strain,frac_obs_other,mean_strain,mean_other,delta,delta_frac_obs
BAH,IMG1,YCR046C,1,1.0,1478,4400,0.9906166219839142,0.993676603432701,21.974746704101562,21.964075088500977,0.010671615600585938,-0.0030599814487868304
BAH,IMG2,YCR071C,1,1.0,1450,4378,0.9718498659517426,0.9887082204155375,20.882291793823242,20.875381469726562,0.0069103240966796875,-0.01685835446379491
BAH,IMH1,YLR309C,1,1.0,1437,4314,0.9631367292225201,0.9742547425474255,21.090011596679688,21.119117736816406,-0.02910614013671875,-0.011118013324905363
BAH,IML1,YJR138W,1,1.0,1120,3917,0.7506702412868632,0.8845980126467932,17.690244674682617,17.972864151000977,-0.2826194763183594,-0.13392777135992995
BAH,IML2,YJL082W,1,1.0,1492,4419,1.0,0.9979674796747967,22.825899124145508,22.44135284423828,0.38454627990722656,0.002032520325203291
BAH,IMP2,YMR035W,1,1.0,289,1004,0.19369973190348524,0.22673893405600723,16.87764549255371,17.411413192749023,-0.5337677001953125,-0.033039202152521985
BAH,IMP3,YHR148W,1,1.0,1447,4330,0.9698391420911529,0.9778681120144534,22.018596649169922,21.526752471923828,0.49184417724609375,-0.0080289699233006
BAH,IMP4,YNL075W,1,1.0,1455,4338,0.975201072386059,0.9796747967479674,21.402822494506836,21.16168212890625,0.24114036560058594,-0.004473724361908404
BAH,INA17,YPL099C,1,1.0,801,2901,0.5368632707774799,0.6551490514905149,18.535022735595703,18.765810012817383,-0.2307872772216797,-0.11828578071303508
BAH,INA22,YIR024C,1,1.0,371,2131,0.24865951742627346,0.48125564588979225,19.56895637512207,19.53459930419922,0.03435707092285156,-0.2325961284635188
BAH,INH1,YDL181W,1,1.0,1149,3677,0.7701072386058981,0.830397470641373,23.164281845092773,23.540292739868164,-0.3760108947753906,-0.0602902320354749
BAH,INM1,YHR046C,1,1.0,1251,3392,0.8384718498659517,0.7660343270099368,20.26651954650879,19.789648056030273,0.4768714904785156,0.0724375228560149
BAH,INM2,YDR287W,1,1.0,233,4259,0.15616621983914208,0.9618337850045167,20.462318420410156,21.19739532470703,-0.735076904296875,-0.8056675651653746
BAH,INN1,YNL152W,1,1.0,288,1068,0.19302949061662197,0.24119241192411925,16.440345764160156,16.791540145874023,-0.3511943817138672,-0.048162921307497275
BAH,INO1,YJL153C,1,1.0,1492,4428,1.0,1.0,29.22239112854004,29.570241928100586,-0.3478507995605469,0.0
BAH,INO2,YDR123C,1,1.0,23,1177,0.015415549597855228,0.26580849141824753,14.854960441589355,16.216440200805664,-1.3614797592163086,-0.2503929418203923
BAH,INO80,YGL150C,1,1.0,1466,4378,0.982573726541555,0.9887082204155375,20.72846221923828,20.850547790527344,-0.1220855712890625,-0.006134493873982572
BAH,INP51,YIL002C,1,1.0,1101,3624,0.7379356568364611,0.8184281842818428,17.938547134399414,18.015121459960938,-0.07657432556152344,-0.08049252744538171
BAH,INP52,YNL106C,1,1.0,1312,3994,0.8793565683646113,0.9019873532068654,17.95437240600586,17.760168075561523,0.19420433044433594,-0.022630784842254115
BAH,INP53,YOR109W,1,1.0,1471,4402,0.9859249329758714,0.9941282746160794,22.019306182861328,22.2081298828125,-0.18882369995117188,-0.008203341640208084
BAH,INP54,YOL065C,1,1.0,1267,4033,0.849195710455764,0.9107949412827462,18.689706802368164,19.062490463256836,-0.3727836608886719,-0.061599230826982154
BAH,IOC2,YLR095C,1,1.0,1424,4290,0.9544235924932976,0.9688346883468835,20.227231979370117,20.073928833007812,0.1533031463623047,-0.014411095853585909
BAH,IOC3,YFR013W,1,1.0,1428,4305,0.9571045576407506,0.9722222222222222,20.46367645263672,20.427915573120117,0.03576087951660156,-0.015117664581471568
BAH,IOC4,YMR044W,1,1.0,1425,4308,0.9550938337801609,0.9728997289972899,18.91022491455078,18.950634002685547,-0.040409088134765625,-0.017805895217129053
BAH,IPI1,YHR085W,1,1.0,1444,4325,0.967828418230563,0.9767389340560072,20.273685455322266,19.816822052001953,0.4568634033203125,-0.00891051582544422
BAH,IPI3,YNL182C,1,1.0,1480,4404,0.9919571045576407,0.994579945799458,22.596389770507812,22.312854766845703,0.2835350036621094,-0.0026228412418172198
BAH,IPP1,YBR011C,1,1.0,1492,4428,1.0,1.0,27.09372329711914,26.980854034423828,0.1128692626953125,0.0
BAH,IPT1,YDR072C,1,1.0,971,2755,0.650804289544236,0.6221770551038843,19.10118293762207,18.70168685913086,0.39949607849121094,0.028627234440351645
BAH,IRA1,YBR140C,1,1.0,1395,4270,0.9349865951742627,0.9643179765130985,18.6378116607666,19.112398147583008,-0.47458648681640625,-0.029331381338835727
BAH,IRA2,YOL081W,1,1.0,1129,4221,0.7567024128686327,0.9532520325203252,18.92032814025879,19.413816452026367,-0.4934883117675781,-0.1965496196516925
BAH,IRC15,YPL017C,1,1.0,154,4009,0.1032171581769437,0.9053748870822041,18.533130645751953,19.11888885498047,-0.5857582092285156,-0.8021577289052605
BAH,IRC19,YLL033W,1,1.0,855,2767,0.5730563002680965,0.6248870822041553,17.63627052307129,17.831409454345703,-0.19513893127441406,-0.051830781936058834
BAH,IRC20,YLR247C,1,1.0,388,1315,0.26005361930294907,0.29697380307136406,16.353588104248047,16.343887329101562,0.009700775146484375,-0.036920183768414994
BAH,IRC21,YMR073C,1,1.0,1275,4129,0.8545576407506702,0.9324751580849142,19.424396514892578,19.60914421081543,-0.18474769592285156,-0.07791751733424401
BAH,IRC22,YEL001C,1,1.0,1098,2416,0.7359249329758714,0.5456187895212286,21.15704345703125,21.351606369018555,-0.1945629119873047,0.1903061434546428
BAH,IRC24,YIR036C,1,1.0,1480,4413,0.9919571045576407,0.9966124661246613,22.03261947631836,22.986976623535156,-0.9543571472167969,-0.004655361567020511
BAH,IRC25,YLR021W,1,1.0,1279,3984,0.8572386058981233,0.8997289972899729,19.409805297851562,19.56901741027832,-0.1592121124267578,-0.042490391391849625
BAH,IRC3,YDR332W,1,1.0,395,1121,0.26474530831099197,0.2531616982836495,16.50756072998047,16.208969116210938,0.29859161376953125,0.011583610027342484
BAH,IRC5,YFR038W,1,1.0,803,2688,0.5382037533512064,0.6070460704607046,17.422405242919922,17.636844635009766,-0.21443939208984375,-0.06884231710949817
BAH,IRC7,YFR055W,1,1.0,1485,1878,0.9953083109919572,0.4241192411924119,23.977781295776367,21.326074600219727,2.6517066955566406,0.5711890697995452
BAH,IRE1,YHR079C,1,1.0,1311,3976,0.878686327077748,0.8979223125564589,18.03173065185547,18.017126083374023,0.014604568481445312,-0.01923598547871097
BAH,IRR1,YIL026C,1,1.0,1408,4255,0.9436997319034852,0.9609304426377597,19.097198486328125,19.365184783935547,-0.2679862976074219,-0.017230710734274512
BAH,ISA1,YLL027W,1,1.0,722,2706,0.4839142091152815,0.6111111111111112,18.462308883666992,18.24302101135254,0.21928787231445312,-0.12719690199582967
BAH,ISC1,YER019W,1,1.0,1449,4351,0.9711796246648794,0.9826106594399278,22.117565155029297,21.836471557617188,0.2810935974121094,-0.011431034775048365
BAH,ISF1,YMR081C,1,1.0,237,2452,0.15884718498659517,0.5537488708220416,18.649883270263672,19.565448760986328,-0.9155654907226562,-0.39490168583544644
BAH,ISM1,YPL040C,1,1.0,1272,4078,0.8525469168900804,0.9209575429087624,19.192398071289062,19.295644760131836,-0.10324668884277344,-0.06841062601868197
BAH,ISN1,YOR155C,1,1.0,1459,4375,0.9778820375335121,0.9880307136404698,21.809402465820312,22.036823272705078,-0.22742080688476562,-0.010148676106957688
BAH,IST1,YNL265C,1,1.0,1355,3968,0.9081769436997319,0.8961156278229448,19.556438446044922,19.79343032836914,-0.23699188232421875,0.012061315876787049
BAH,IST2,YBR086C,1,1.0,1492,4424,1.0,0.999096657633243,23.06539535522461,23.429935455322266,-0.36454010009765625,0.0009033423667570428
BAH,IST3,YIR005W,1,1.0,488,2377,0.32707774798927614,0.5368112014453478,19.059982299804688,19.295270919799805,-0.2352886199951172,-0.20973345345607164
BAH,ISU1,YPL135W,1,1.0,1434,4229,0.9611260053619303,0.9550587172538392,21.754541397094727,21.489521026611328,0.26502037048339844,0.006067288108091096
BAH,ISW1,YBR245C,1,1.0,1484,4405,0.9946380697050938,0.9948057813911473,23.166900634765625,22.961570739746094,0.20532989501953125,-0.0001677116860534511
BAH,ISW2,YOR304W,1,1.0,1437,4322,0.9631367292225201,0.9760614272809395,20.036638259887695,20.088167190551758,-0.0515289306640625,-0.012924698058419337
BAH,ISY1,YJR050W,1,1.0,1406,4072,0.9423592493297587,0.919602529358627,18.39853858947754,18.22861099243164,0.16992759704589844,0.02275671997113171
BAH,ITC1,YGL133W,1,1.0,1441,4350,0.9658176943699732,0.9823848238482384,19.7805118560791,19.887989044189453,-0.10747718811035156,-0.01656712947826522
BAH,ITR1,YDR497C,1,1.0,1492,4421,1.0,0.9984191508581752,23.604970932006836,23.201202392578125,0.40376853942871094,0.0015808491418247694
BAH,IVY1,YDR229W,1,1.0,1467,4379,0.9832439678284183,0.9889340560072267,20.458620071411133,20.706201553344727,-0.24758148193359375,-0.00569008817880845
BAH,IWR1,YDL115C,1,1.0,311,1286,0.2084450402144772,0.2904245709123758,15.851265907287598,15.911325454711914,-0.060059547424316406,-0.08197953069789857
BAH,IXR1,YKL032C,1,1.0,1430,4322,0.9584450402144772,0.9760614272809395,20.99203872680664,21.261159896850586,-0.2691211700439453,-0.01761638706646229
BAH,IZH1,YDR492W,1,1.0,574,2050,0.3847184986595174,0.46296296296296297,19.659812927246094,19.744688034057617,-0.08487510681152344,-0.07824446430344556
BAH,IZH2,YOL002C,1,1.0,511,1587,0.3424932975871314,0.3584010840108401,18.45207405090332,18.38121223449707,0.07086181640625,-0.015907786423708714
BAH,JAC1,YGL018C,1,1.0,1059,4058,0.7097855227882037,0.9164408310749774,19.738649368286133,20.074203491210938,-0.3355541229248047,-0.2066553082867737
BAH,JEM1,YJL073W,1,1.0,1321,4254,0.8853887399463807,0.9607046070460704,19.86796760559082,20.217166900634766,-0.3491992950439453,-0.07531586709968974
BAH,JEN1,YKL217W,1,1.0,642,1951,0.43029490616621985,0.4406052393857272,21.011594772338867,21.50021743774414,-0.48862266540527344,-0.010310333219507362
BAH,JIP4,YDR475C,1,1.0,1384,4194,0.9276139410187667,0.9471544715447154,18.13629150390625,18.42888069152832,-0.2925891876220703,-0.01954053052594873
BAH,JIP5,YPR169W,1,1.0,1457,4351,0.9765415549597856,0.9826106594399278,20.942731857299805,20.562570571899414,0.3801612854003906,-0.006069104480142196
BAH,JJJ1,YNL227C,1,1.0,1167,2988,0.782171581769437,0.6747967479674797,17.75,17.542348861694336,0.20765113830566406,0.10737483380195734
BAH,JLP2,YMR132C,1,1.0,1281,3253,0.8585790884718498,0.7346431797651309,19.782249450683594,19.638076782226562,0.14417266845703125,0.12393590870671889
BAH,JNM1,YMR294W,1,1.0,624,1884,0.41823056300268097,0.4254742547425474,16.07615852355957,16.243236541748047,-0.16707801818847656,-0.0072436917398664424
BAH,JSN1,YJR091C,1,1.0,1448,4311,0.9705093833780161,0.9735772357723578,20.701873779296875,20.628007888793945,0.07386589050292969,-0.003067852394341708
BAH,KAE1,YKR038C,1,1.0,1429,4236,0.957774798927614,0.9566395663956639,20.708824157714844,20.655712127685547,0.053112030029296875,0.0011352325319500256
BAH,KAP104,YBR017C,1,1.0,1487,4415,0.9966487935656837,0.9970641373080398,22.593639373779297,22.508691787719727,0.08494758605957031,-0.00041534374235607796
BAH,KAP114,YGL241W,1,1.0,1442,4287,0.9664879356568364,0.9681571815718157,20.278728485107422,20.30809783935547,-0.029369354248046875,-0.0016692459149793004
BAH,KAP120,YPL125W,1,1.0,1465,4356,0.9819034852546917,0.983739837398374,20.97631072998047,20.913297653198242,0.06301307678222656,-0.0018363521436822738
BAH,KAP122,YGL016W,1,1.0,1283,4162,0.8599195710455764,0.9399277326106594,19.186412811279297,19.315160751342773,-0.12874794006347656,-0.08000816156508306
BAH,KAP123,YER110C,1,1.0,1492,4427,1.0,0.9997741644083108,25.114116668701172,24.893028259277344,0.22108840942382812,0.0002258355916892052
BAH,KAP95,YLR347C,1,1.0,1486,4407,0.9959785522788204,0.9952574525745257,23.359493255615234,23.311891555786133,0.04760169982910156,0.000721099704294681
BAH,KAR2,YJL034W,1,1.0,1492,4428,1.0,1.0,26.947715759277344,26.931352615356445,0.016363143920898438,0.0
BAH,KAR3,YPR141C,1,1.0,914,2916,0.6126005361930295,0.6585365853658537,17.205406188964844,17.31856918334961,-0.11316299438476562,-0.045936049172824234
BAH,KCS1,YDR017C,1,1.0,1449,4348,0.9711796246648794,0.98193315266486,20.525327682495117,20.659639358520508,-0.13431167602539062,-0.010753527999980639
BAH,KEG1,YFR042W,1,1.5,425,1304,0.2848525469168901,0.2944896115627823,15.588262557983398,15.52951431274414,0.05874824523925781,-0.009637064645892202
BAH,KEI1,YDR367W,1,1.0,1335,4041,0.8947721179624665,0.9126016260162602,19.909839630126953,20.054447174072266,-0.1446075439453125,-0.017829508053793686
BAH,KEL1,YHR158C,1,1.0,1471,4387,0.9859249329758714,0.9907407407407407,21.40911865234375,21.683969497680664,-0.27485084533691406,-0.00481580776486934
BAH,KEL2,YGR238C,1,1.0,315,1308,0.2111260053619303,0.2953929539295393,16.863601684570312,16.891082763671875,-0.0274810791015625,-0.084266948567609
BAH,KEL3,YPL263C,1,1.0,1463,4369,0.9805630026809652,0.9866757000903342,22.283170700073242,21.82501983642578,0.45815086364746094,-0.006112697409369039
BAH,KES1,YPL145C,1,1.0,1492,4426,1.0,0.9995483288166215,25.394086837768555,25.18413734436035,0.20994949340820312,0.0004516711833785214
BAH,KEX1,YGL203C,1,1.0,1422,4338,0.953083109919571,0.9796747967479674,20.19785499572754,20.64066505432129,-0.44281005859375,-0.02659168682839641
BAH,KEX2,YNL238W,1,1.0,166,1053,0.11126005361930295,0.23780487804878048,18.01801109313965,18.105039596557617,-0.08702850341796875,-0.1265448244294775
BAH,KGD1,YIL125W,1,1.0,1492,4428,1.0,1.0,24.61008644104004,24.859569549560547,-0.2494831085205078,0.0
BAH,KGD2,YDR148C,1,1.0,1492,4428,1.0,1.0,23.69320297241211,24.139446258544922,-0.4462432861328125,0.0
BAH,KHA1,YJL094C,1,1.0,1001,2094,0.670911528150134,0.47289972899729,18.723955154418945,18.33940315246582,0.384552001953125,0.198011799152844
BAH,KIC1,YHR102W,1,1.0,1431,4306,0.9591152815013405,0.9724480578139115,19.582189559936523,19.669231414794922,-0.08704185485839844,-0.013332776312571015
BAH,KIN1,YDR122W,1,1.0,1464,4387,0.9812332439678284,0.9907407407407407,20.952417373657227,21.294326782226562,-0.34190940856933594,-0.009507496772912294
BAH,KIN2,YLR096W,1,1.0,1456,4356,0.9758713136729222,0.983739837398374,20.282548904418945,20.460847854614258,-0.1782989501953125,-0.00786852372545177
BAH,KIN28,YDL108W,1,1.0,1441,4349,0.9658176943699732,0.9821589882565492,20.358657836914062,20.467313766479492,-0.10865592956542969,-0.016341293886576014
BAH,KIN3,YAR018C,1,1.0,1074,2396,0.7198391420911529,0.5411020776874436,17.262468338012695,17.008054733276367,0.2544136047363281,0.1787370644037093
BAH,KIN4,YOR233W,1,1.0,1210,3994,0.8109919571045576,0.9019873532068654,19.0970401763916,19.19606590270996,-0.09902572631835938,-0.09099539610230778
BAH,KIP2,YPL155C,1,1.0,1266,2834,0.8485254691689008,0.6400180668473351,17.109628677368164,16.7816162109375,0.32801246643066406,0.20850740232156573
BAH,KIP3,YGL216W,1,1.0,1250,3462,0.8378016085790885,0.7818428184281843,19.031978607177734,18.924081802368164,0.10789680480957031,0.055958790150904214
BAH,KKQ8,YKL168C,1,1.0,1352,2755,0.9061662198391421,0.6221770551038843,19.893218994140625,20.20652198791504,-0.31330299377441406,0.2839891647352578
BAH,KNS1,YLL019C,1,1.0,610,2319,0.40884718498659517,0.5237127371273713,19.630699157714844,20.187532424926758,-0.5568332672119141,-0.11486555214077615
BAH,KOG1,YHR186C,1,1.0,1450,4297,0.9718498659517426,0.9704155374887082,19.690393447875977,19.804933547973633,-0.11454010009765625,0.0014343284630343733
BAH,KRE2,YDR483W,1,1.0,1488,4419,0.9973190348525469,0.9979674796747967,23.255664825439453,23.13037109375,0.12529373168945312,-0.000648444822249794
BAH,KRE29,YER038C,1,1.0,295,1358,0.19772117962466487,0.30668473351400183,14.48332691192627,14.680599212646484,-0.19727230072021484,-0.10896355388933696
BAH,KRE33,YNL132W,1,1.0,1491,4426,0.9993297587131368,0.9995483288166215,23.31954002380371,23.007110595703125,0.31242942810058594,-0.0002185701034846943
BAH,KRE5,YOR336W,1,1.0,1437,4316,0.9631367292225201,0.974706413730804,20.34074592590332,20.445281982421875,-0.10453605651855469,-0.011569684508283884
BAH,KRE6,YPR159W,1,1.0,1468,4388,0.9839142091152815,0.99096657633243,21.76869773864746,21.72035026550293,0.04834747314453125,-0.007052367217148525
BAH,KRE9,YJL174W,1,1.0,768,2077,0.514745308310992,0.4690605239385727,20.03538703918457,20.27927589416504,-0.24388885498046875,0.04568478437241924
BAH,KRI1,YNL308C,1,1.0,1463,4387,0.9805630026809652,0.9907407407407407,22.52274513244629,22.064868927001953,0.45787620544433594,-0.01017773805977551
BAH,KRR1,YCL059C,1,1.0,1480,4402,0.9919571045576407,0.9941282746160794,24.35251808166504,24.05629539489746,0.2962226867675781,-0.0021711700584386984
BAH,KRS1,YDR037W,0,0.0,1492,4428,1.0,1.0,26.590145111083984,26.25226593017578,0.3378791809082031,0.0
BAH,KSP1,YHR082C,1,1.0,1438,4278,0.9638069705093834,0.9661246612466124,19.809926986694336,19.58622932434082,0.22369766235351562,-0.0023176907372290945
BAH,KSS1,YGR040W,1,1.0,1115,3692,0.7473190348525469,0.8337850045167118,19.052186965942383,19.076648712158203,-0.024461746215820312,-0.08646596966416487
BAH,KTI12,YKL110C,1,1.0,1475,4369,0.9886058981233244,0.9866757000903342,22.133283615112305,21.83100128173828,0.30228233337402344,0.0019301980329902158
BAH,KTR1,YOR099W,1,1.0,1492,4424,1.0,0.999096657633243,23.3181209564209,23.611295700073242,-0.29317474365234375,0.0009033423667570428
BAH,KTR2,YKR061W,1,1.0,569,2084,0.38136729222520105,0.4706413730803975,17.199424743652344,17.486793518066406,-0.2873687744140625,-0.08927408085519645
BAH,KTR3,YBR205W,1,1.0,1489,4415,0.9979892761394102,0.9970641373080398,22.109054565429688,22.198532104492188,-0.0894775390625,0.0009251388313704645
BAH,KTR4,YBR199W,0,0.0,1470,4384,0.985254691689008,0.990063233965673,21.929378509521484,21.777572631835938,0.15180587768554688,-0.00480854227666494
BAH,KTR5,YNL029C,1,1.0,694,1807,0.4651474530831099,0.40808491418247517,18.836807250976562,18.63481903076172,0.20198822021484375,0.05706253890063473
BAH,KTR6,YPL053C,1,1.0,1463,4372,0.9805630026809652,0.987353206865402,20.935598373413086,20.68830680847168,0.24729156494140625,-0.0067902041844367655
BAH,KTR7,YIL085C,1,1.0,926,2653,0.6206434316353887,0.5991418247515808,18.477067947387695,18.429534912109375,0.04753303527832031,0.021501606883807867
BAH,KXD1,YGL079W,1,1.0,1073,3363,0.7191689008042895,0.7594850948509485,18.847885131835938,19.122495651245117,-0.2746105194091797,-0.04031619404665898
BAH,LAA1,YJL207C,1,1.0,1428,4273,0.9571045576407506,0.9649954832881662,19.728450775146484,19.695524215698242,0.03292655944824219,-0.007890925647415559
BAH,LAA2,YBL010C,1,1.0,1013,2490,0.6789544235924933,0.5623306233062331,17.59725570678711,17.456485748291016,0.14076995849609375,0.11662380028626018
BAH,LAC1,YKL008C,1,1.0,1467,4398,0.9832439678284183,0.9932249322493225,21.840930938720703,22.2070369720459,-0.3661060333251953,-0.009980964420904237
BAH,LAG1,YHL003C,1,1.0,1005,3505,0.6735924932975871,0.7915537488708221,20.298294067382812,20.508577346801758,-0.2102832794189453,-0.117961255573235
BAH,LAG2,YOL025W,1,1.0,1425,4290,0.9550938337801609,0.9688346883468835,19.784950256347656,20.05443000793457,-0.26947975158691406,-0.013740854566722582
BAH,LAM1,YHR155W,1,1.0,819,2295,0.5489276139410187,0.5182926829268293,16.64789581298828,16.733354568481445,-0.08545875549316406,0.03063493101418946
BAH,LAM4,YHR080C,1,1.0,42,2574,0.028150134048257374,0.5813008130081301,15.895185470581055,16.230762481689453,-0.33557701110839844,-0.5531506789598727
BAH,LAM5,YFL042C,1,1.0,1190,4139,0.7975871313672922,0.9347335140018067,19.775278091430664,20.13822364807129,-0.362945556640625,-0.1371463826345145
BAH,LAM6,YLR072W,1,1.0,1315,4083,0.881367292225201,0.9220867208672087,19.16139793395996,19.535587310791016,-0.3741893768310547,-0.040719428642007616
BAH,LAP2,YNL045W,1,1.0,1490,4417,0.9986595174262735,0.9975158084914183,22.332969665527344,23.266366958618164,-0.9333972930908203,0.0011437089348551588
BAH,LAP3,YNL239W,1,1.0,1492,4428,1.0,1.0,24.682201385498047,25.061288833618164,-0.3790874481201172,0.0
